Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
trnav-aac_166	trnav-aac	NC_007115.7	+	61047505	61047577	0.000000	0.000000	0.000000
trnav-cac_155	trnav-cac	NC_007115.7	+	61047682	61047754	0.000000	0.000000	0.000000
trnav-aac_167	trnav-aac	NC_007115.7	+	61049302	61049374	0.000000	0.000000	0.000000
trnav-cac_156	trnav-cac	NC_007115.7	+	61049479	61049551	0.000000	0.000000	0.000000
trnav-aac_168	trnav-aac	NC_007115.7	+	61051099	61051171	0.000000	0.000000	0.000000
trnav-cac_157	trnav-cac	NC_007115.7	+	61051276	61051348	0.000000	0.000000	0.000000
trnav-aac_169	trnav-aac	NC_007115.7	+	61052896	61052968	0.000000	0.000000	0.000000
trnav-cac_158	trnav-cac	NC_007115.7	+	61053073	61053145	0.000000	0.000000	0.000000
trnav-aac_170	trnav-aac	NC_007115.7	+	61054693	61054765	0.000000	0.000000	0.000000
trnav-cac_159	trnav-cac	NC_007115.7	+	61054870	61054942	0.000000	0.000000	0.000000
trnah-gug_190	trnah-gug	NC_007115.7	-	61056536	61056607	0.000000	0.000000	0.000000
trnas-aga_232	trnas-aga	NC_007115.7	-	61056785	61056866	0.000000	0.000000	0.000000
trnak-uuu_223	trnak-uuu	NC_007115.7	-	61056985	61057057	0.000000	0.000000	0.000000
trnah-gug_191	trnah-gug	NC_007115.7	-	61057567	61057638	0.000000	0.000000	0.000000
trnas-aga_233	trnas-aga	NC_007115.7	-	61057816	61057897	0.000000	0.000000	0.000000
trnak-uuu_224	trnak-uuu	NC_007115.7	-	61058016	61058088	0.000000	0.000000	0.000000
trnaq-cug_181	trnaq-cug	NC_007115.7	+	61064383	61064454	0.000000	0.000000	0.000000
trnai-aau_175	trnai-aau	NC_007115.7	+	61064557	61064630	0.000000	0.000000	0.000000
trnaq-cug_182	trnaq-cug	NC_007115.7	+	61065582	61065653	0.000000	0.000000	0.000000
trnai-aau_176	trnai-aau	NC_007115.7	+	61065756	61065829	0.000000	0.000000	0.000000
trnaq-uug_19	trnaq-uug	NC_007115.7	+	61066782	61066853	0.000000	0.000000	0.000000
trnai-aau_177	trnai-aau	NC_007115.7	+	61066956	61067029	0.000000	0.000000	0.000000
trnaf-gaa_132	trnaf-gaa	NC_007115.7	+	61067119	61067191	0.000000	0.000000	0.000000
trnaq-cug_183	trnaq-cug	NC_007115.7	+	61067968	61068039	0.000000	0.000000	0.000000
trnai-aau_178	trnai-aau	NC_007115.7	+	61068142	61068215	0.000000	0.000000	0.000000
trnaf-gaa_133	trnaf-gaa	NC_007115.7	+	61068305	61068376	0.000000	0.000000	0.000000
trnas-aga_234	trnas-aga	NC_007115.7	-	61098399	61098480	0.000000	0.000000	0.000000
trnak-uuu_225	trnak-uuu	NC_007115.7	-	61098599	61098671	0.000000	0.000000	0.000000
trnah-gug_192	trnah-gug	NC_007115.7	-	61099181	61099252	0.000000	0.000000	0.000000
trnas-aga_235	trnas-aga	NC_007115.7	-	61099430	61099511	0.000000	0.000000	0.000000
trnak-uuu_226	trnak-uuu	NC_007115.7	-	61099630	61099702	0.000000	0.000000	0.000000
trnah-gug_193	trnah-gug	NC_007115.7	-	61100212	61100283	0.000000	0.000000	0.000000
trnas-aga_236	trnas-aga	NC_007115.7	-	61100461	61100542	0.000000	0.000000	0.000000
trnak-uuu_227	trnak-uuu	NC_007115.7	-	61100661	61100733	0.000000	0.000000	0.000000
trnah-gug_194	trnah-gug	NC_007115.7	-	61101243	61101314	0.000000	0.000000	0.000000
trnas-aga_237	trnas-aga	NC_007115.7	-	61101492	61101573	0.000000	0.000000	0.000000
trnak-uuu_228	trnak-uuu	NC_007115.7	-	61101692	61101764	0.000000	0.000000	0.000000
trnah-gug_195	trnah-gug	NC_007115.7	-	61102274	61102345	0.000000	0.000000	0.000000
trnas-aga_238	trnas-aga	NC_007115.7	-	61102523	61102604	0.000000	0.000000	0.000000
trnak-uuu_229	trnak-uuu	NC_007115.7	-	61102723	61102795	0.000000	0.000000	0.000000
trnah-gug_196	trnah-gug	NC_007115.7	-	61103305	61103376	0.000000	0.000000	0.000000
trnas-aga_239	trnas-aga	NC_007115.7	-	61103554	61103635	0.000000	0.000000	0.000000
trnak-uuu_230	trnak-uuu	NC_007115.7	-	61103754	61103826	0.000000	0.000000	0.000000
trnah-gug_197	trnah-gug	NC_007115.7	-	61104336	61104407	0.000000	0.000000	0.000000
trnas-uga_98	trnas-uga	NC_007115.7	-	61104586	61104667	0.000000	0.000000	0.000000
trnak-uuu_231	trnak-uuu	NC_007115.7	-	61104786	61104858	0.000000	0.000000	0.000000
trnah-gug_198	trnah-gug	NC_007115.7	-	61105368	61105439	0.000000	0.000000	0.000000
trnas-aga_240	trnas-aga	NC_007115.7	-	61105617	61105698	0.000000	0.000000	0.000000
trnak-uuu_232	trnak-uuu	NC_007115.7	-	61105817	61105889	0.000000	0.000000	0.000000
trnah-gug_199	trnah-gug	NC_007115.7	-	61106396	61106467	0.000000	0.000000	0.000000
trnas-aga_241	trnas-aga	NC_007115.7	-	61106645	61106726	0.000000	0.000000	0.000000
trnak-uuu_233	trnak-uuu	NC_007115.7	-	61106845	61106917	0.000000	0.000000	0.000000
trnah-gug_200	trnah-gug	NC_007115.7	-	61107427	61107498	0.000000	0.000000	0.000000
trnas-aga_242	trnas-aga	NC_007115.7	-	61107676	61107757	0.000000	0.000000	0.000000
trnak-uuu_234	trnak-uuu	NC_007115.7	-	61107876	61107948	0.000000	0.000000	0.000000
trnah-gug_201	trnah-gug	NC_007115.7	-	61108455	61108526	0.000000	0.000000	0.000000
trnas-gcu_180	trnas-gcu	NC_007115.7	+	61111623	61111704	0.416399	0.131240	0.169402
trnag-gcc_237	trnag-gcc	NC_007115.7	-	61155106	61155176	0.000000	0.000000	0.000000
trnag-gcc_238	trnag-gcc	NC_007115.7	-	61155424	61155494	0.000000	0.000000	0.000000
trnar-gcg_11	trnar-gcg	NC_007115.7	-	61157333	61157403	0.000000	0.000000	0.000000
trnag-gcc_239	trnag-gcc	NC_007115.7	-	61158128	61158198	0.000000	0.000000	0.000000
trnar-gcg_12	trnar-gcg	NC_007115.7	-	61159083	61159153	0.000000	0.000000	0.000000
LOC100003687	LOC100003687	NC_007115.7	+	61169300	61173785	1.497171	0.471877	0.609089
LOC101884955	LOC101884955	NC_007115.7	-	61187360	61209706	4.162867	1.495231	1.930014
LOC110439596	LOC110439596	NC_007115.7	+	61190362	61191771	2.114848	0.666555	0.860376
LOC101884996	LOC101884996	NC_007115.7	-	61191853	61193882	6.974257	2.198138	2.837313
LOC103910840	LOC103910840	NC_007115.7	-	61223585	61224486	0.099061	0.031222	0.040301
trnap-ugg_52	trnap-ugg	NC_007115.7	-	61230494	61230565	0.000000	0.000000	0.000000
trnap-ugg_53	trnap-ugg	NC_007115.7	-	61230971	61231042	0.000000	0.000000	0.000000
trnal-uag_135	trnal-uag	NC_007115.7	+	61264657	61264738	0.000000	0.000000	0.000000
trnal-aag_153	trnal-aag	NC_007115.7	+	61265350	61265431	0.000000	0.000000	0.000000
trnal-aag_154	trnal-aag	NC_007115.7	+	61270169	61270250	0.000000	0.000000	0.000000
trnas-gcu_181	trnas-gcu	NC_007115.7	+	61271717	61271798	0.000000	0.000000	0.000000
trnas-gcu_182	trnas-gcu	NC_007115.7	+	61272350	61272431	0.000000	0.000000	0.000000
trnas-gcu_183	trnas-gcu	NC_007115.7	+	61272980	61273061	0.000000	0.000000	0.000000
trnas-gcu_184	trnas-gcu	NC_007115.7	+	61273603	61273684	0.000000	0.000000	0.000000
trnas-gcu_185	trnas-gcu	NC_007115.7	+	61274459	61274540	0.000000	0.000000	0.000000
trnas-gcu_186	trnas-gcu	NC_007115.7	+	61275097	61275178	0.000000	0.000000	0.000000
trnas-gcu_187	trnas-gcu	NC_007115.7	+	61275720	61275801	0.000000	0.000000	0.000000
trnas-gcu_188	trnas-gcu	NC_007115.7	+	61276358	61276439	0.000000	0.000000	0.000000
trnas-gcu_189	trnas-gcu	NC_007115.7	+	61276997	61277078	0.000000	0.000000	0.000000
trnas-gcu_190	trnas-gcu	NC_007115.7	+	61277635	61277716	0.000000	0.000000	0.000000
trnas-gcu_191	trnas-gcu	NC_007115.7	+	61278272	61278353	0.000000	0.000000	0.000000
trnas-gcu_192	trnas-gcu	NC_007115.7	+	61278910	61278991	0.000000	0.000000	0.000000
trnal-uaa_12	trnal-uaa	NC_007115.7	+	61281836	61281909	0.000000	0.000000	0.000000
trnas-gcu_193	trnas-gcu	NC_007115.7	-	61316721	61316802	0.000000	0.000000	0.000000
trnas-cga_28	trnas-cga	NC_007115.7	+	61320064	61320145	0.000000	0.000000	0.000000
LOC108183925	LOC108183925	NC_007115.7	-	61329993	61591346	0.703922	0.386743	0.499201
LOC101883302	LOC101883302	NC_007115.7	-	61358213	61359405	0.000000	0.000000	0.000000
trnar-ccg_42	trnar-ccg	NC_007115.7	-	61360443	61360515	0.000000	0.000000	0.000000
trnastop-uca_8	trnastop-uca	NC_007115.7	-	61361249	61361321	0.000000	0.000000	0.000000
trnar-ccg_43	trnar-ccg	NC_007115.7	-	61361949	61362021	0.000000	0.000000	0.000000
trnar-ucg_55	trnar-ucg	NC_007115.7	-	61364444	61364516	0.000000	0.000000	0.000000
trnag-ccc_116	trnag-ccc	NC_007115.7	+	61370321	61370391	0.000000	0.000000	0.000000
trnag-gcc_240	trnag-gcc	NC_007115.7	+	61370957	61371027	0.000000	0.000000	0.000000
trnag-ccc_117	trnag-ccc	NC_007115.7	+	61371116	61371186	0.000000	0.000000	0.000000
trnag-gcc_241	trnag-gcc	NC_007115.7	+	61371752	61371822	0.000000	0.000000	0.000000
trnag-gcc_242	trnag-gcc	NC_007115.7	+	61372388	61372458	0.000000	0.000000	0.000000
trnag-ccc_118	trnag-ccc	NC_007115.7	+	61375058	61375128	0.000000	0.000000	0.000000
trnag-gcc_243	trnag-gcc	NC_007115.7	+	61375535	61375605	0.000000	0.000000	0.000000
trnag-gcc_244	trnag-gcc	NC_007115.7	+	61375853	61375923	0.000000	0.000000	0.000000
trnag-gcc_245	trnag-gcc	NC_007115.7	+	61376489	61376559	0.000000	0.000000	0.000000
trnag-ccc_119	trnag-ccc	NC_007115.7	+	61377284	61377354	0.000000	0.000000	0.000000
trnag-gcc_246	trnag-gcc	NC_007115.7	+	61378556	61378626	0.000000	0.000000	0.000000
trnag-gcc_247	trnag-gcc	NC_007115.7	+	61378874	61378944	0.000000	0.000000	0.000000
trnag-ccc_120	trnag-ccc	NC_007115.7	+	61379033	61379103	0.000000	0.000000	0.000000
trnag-gcc_248	trnag-gcc	NC_007115.7	+	61389791	61389861	0.000000	0.000000	0.000000
trnas-gcu_194	trnas-gcu	NC_007115.7	+	61389950	61390020	0.000000	0.000000	0.000000
trnag-ccc_121	trnag-ccc	NC_007115.7	+	61390586	61390656	0.000000	0.000000	0.000000
trnag-gcc_249	trnag-gcc	NC_007115.7	-	61426594	61426664	0.000000	0.000000	0.000000
trnag-gcc_250	trnag-gcc	NC_007115.7	-	61426912	61426982	0.000000	0.000000	0.000000
trnag-ccc_122	trnag-ccc	NC_007115.7	-	61427230	61427300	0.000000	0.000000	0.000000
trnag-gcc_251	trnag-gcc	NC_007115.7	-	61428024	61428094	0.000000	0.000000	0.000000
trnar-gcg_13	trnar-gcg	NC_007115.7	-	61429933	61430003	0.000000	0.000000	0.000000
trnag-gcc_252	trnag-gcc	NC_007115.7	-	61430410	61430480	0.000000	0.000000	0.000000
trnag-gcc_253	trnag-gcc	NC_007115.7	-	61431206	61431276	0.000000	0.000000	0.000000
trnar-gcg_14	trnar-gcg	NC_007115.7	-	61431365	61431435	0.000000	0.000000	0.000000
LOC101884708	LOC101884708	NC_007115.7	+	61449333	61451913	0.203665	0.065013	0.083917
LOC571353	LOC571353	NC_007115.7	+	61453312	61455261	2.416515	0.761634	0.983102
LOC103910847	LOC103910847	NC_007115.7	-	61514664	61516496	0.187204	0.059003	0.076160
trnap-agg_134	trnap-agg	NC_007115.7	-	61529654	61529725	0.000000	0.000000	0.000000
trnar-ccg_44	trnar-ccg	NC_007115.7	+	61530393	61530465	0.000000	0.000000	0.000000
trnastop-uca_9	trnastop-uca	NC_007115.7	+	61531095	61531167	0.000000	0.000000	0.000000
trnar-ucu_99	trnar-ucu	NC_007115.7	-	61538818	61538906	0.000000	0.000000	0.000000
trnat-agu_212	trnat-agu	NC_007115.7	-	61539341	61539414	0.000000	0.000000	0.000000
trnat-ugu_157	trnat-ugu	NC_007115.7	-	61539601	61539674	0.000000	0.000000	0.000000
trnar-ucu_100	trnar-ucu	NC_007115.7	-	61540421	61540509	0.000000	0.000000	0.000000
trnat-agu_213	trnat-agu	NC_007115.7	-	61540944	61541017	0.000000	0.000000	0.000000
trnat-ugu_158	trnat-ugu	NC_007115.7	-	61541204	61541277	0.000000	0.000000	0.000000
trnas-gcu_195	trnas-gcu	NC_007115.7	-	61557946	61558027	0.000000	0.000000	0.000000
trnas-cga_29	trnas-cga	NC_007115.7	-	61568641	61568722	0.000000	0.000000	0.000000
trnas-gcu_196	trnas-gcu	NC_007115.7	+	61572096	61572177	0.000000	0.000000	0.000000
trnat-ugu_159	trnat-ugu	NC_007115.7	+	61599122	61599195	0.000000	0.000000	0.000000
LOC110439602	LOC110439602	NC_007115.7	-	61613946	61616311	0.000000	0.000000	0.000000
LOC110439599	LOC110439599	NC_007115.7	+	61637934	61651978	0.000000	0.000000	0.000000
zgc:174690	zgc:174690	NC_007115.7	-	61644504	61809265	0.352439	0.121949	0.157409
LOC103910855	LOC103910855	NC_007115.7	-	61660688	61661683	0.000000	0.000000	0.000000
LOC103910850	LOC103910850	NC_007115.7	+	61738270	61741611	0.000000	0.000000	0.000000
trnap-agg_135	trnap-agg	NC_007115.7	-	61738541	61738612	0.000000	0.000000	0.000000
trnat-ugu_160	trnat-ugu	NC_007115.7	+	61743493	61743566	0.000000	0.000000	0.000000
trnap-ugg_54	trnap-ugg	NC_007115.7	-	61745888	61745959	0.000000	0.000000	0.000000
trnap-agg_136	trnap-agg	NC_007115.7	-	61746258	61746329	0.000000	0.000000	0.000000
trnap-agg_137	trnap-agg	NC_007115.7	-	61747284	61747355	0.000000	0.000000	0.000000
trnap-agg_138	trnap-agg	NC_007115.7	-	61748788	61748859	0.000000	0.000000	0.000000
trnap-agg_139	trnap-agg	NC_007115.7	-	61749814	61749885	0.000000	0.000000	0.000000
trnap-agg_140	trnap-agg	NC_007115.7	-	61751318	61751389	0.000000	0.000000	0.000000
trnap-agg_141	trnap-agg	NC_007115.7	-	61752344	61752415	0.000000	0.000000	0.000000
trnap-cgg_56	trnap-cgg	NC_007115.7	-	61753366	61753437	0.000000	0.000000	0.000000
trnap-agg_142	trnap-agg	NC_007115.7	-	61753849	61753920	0.000000	0.000000	0.000000
trnag-gcc_254	trnag-gcc	NC_007115.7	+	61766087	61766157	0.000000	0.000000	0.000000
trnag-ccc_123	trnag-ccc	NC_007115.7	+	61766246	61766316	0.000000	0.000000	0.000000
trnad-guc_15	trnad-guc	NC_007115.7	+	61766564	61766634	0.000000	0.000000	0.000000
trnag-gcc_255	trnag-gcc	NC_007115.7	+	61767041	61767111	0.000000	0.000000	0.000000
trnag-gcc_256	trnag-gcc	NC_007115.7	+	61767200	61767270	0.000000	0.000000	0.000000
trnag-gcc_257	trnag-gcc	NC_007115.7	+	61768789	61768859	0.000000	0.000000	0.000000
trnag-ccc_124	trnag-ccc	NC_007115.7	+	61770538	61770608	0.000000	0.000000	0.000000
trnag-gcc_258	trnag-gcc	NC_007115.7	+	61771333	61771403	0.000000	0.000000	0.000000
trnag-gcc_259	trnag-gcc	NC_007115.7	+	61772604	61772674	0.000000	0.000000	0.000000
trnag-gcc_260	trnag-gcc	NC_007115.7	+	61772763	61772833	0.000000	0.000000	0.000000
trnat-agu_214	trnat-agu	NC_007115.7	-	61780549	61780622	0.000000	0.000000	0.000000
trnat-ugu_161	trnat-ugu	NC_007115.7	-	61780810	61780883	0.000000	0.000000	0.000000
trnar-ucu_101	trnar-ucu	NC_007115.7	-	61781735	61781823	0.000000	0.000000	0.000000
znf1077	znf1077	NC_007115.7	-	61802306	61809243	1.575150	0.496454	0.640813
LOC110439583	LOC110439583	NC_007115.7	+	61810270	61880010	0.305811	0.096385	0.124412
trnar-acg_105	trnar-acg	NC_007115.7	-	61824127	61824199	0.000000	0.000000	0.000000
trnae-cuc_133	trnae-cuc	NC_007115.7	+	61824497	61824568	0.000000	0.000000	0.000000
trnay-gua_121	trnay-gua	NC_007115.7	-	61824654	61824740	0.000000	0.000000	0.000000
trnae-uuc_117	trnae-uuc	NC_007115.7	-	61824829	61824900	0.000000	0.000000	0.000000
trnar-ucg_56	trnar-ucg	NC_007115.7	+	61828273	61828345	0.000000	0.000000	0.000000
LOC108183923	LOC108183923	NC_007115.7	+	61837496	61842801	2.631733	0.829466	1.070659
LOC101883383	LOC101883383	NC_007115.7	-	61903327	61919290	0.171211	0.053962	0.069653
LOC108183338	LOC108183338	NC_007115.7	+	61942225	61944122	0.129175	0.040713	0.052552
trnam-cau_140	trnam-cau	NC_007115.7	-	61960575	61960647	0.000000	0.000000	0.000000
trnam-cau_141	trnam-cau	NC_007115.7	-	61961429	61961501	0.000000	0.000000	0.000000
trnal-cag_235	trnal-cag	NC_007115.7	+	61961596	61961678	0.000000	0.000000	0.000000
trnam-cau_142	trnam-cau	NC_007115.7	-	61962562	61962634	0.000000	0.000000	0.000000
trnam-cau_143	trnam-cau	NC_007115.7	-	61963415	61963487	0.000000	0.000000	0.000000
trnam-cau_144	trnam-cau	NC_007115.7	-	61964268	61964340	0.000000	0.000000	0.000000
trnal-cag_236	trnal-cag	NC_007115.7	+	61965289	61965371	0.000000	0.000000	0.000000
trnam-cau_145	trnam-cau	NC_007115.7	-	61965977	61966049	0.000000	0.000000	0.000000
trnal-cag_237	trnal-cag	NC_007115.7	+	61966144	61966226	0.000000	0.000000	0.000000
trnam-cau_146	trnam-cau	NC_007115.7	-	61967110	61967182	0.000000	0.000000	0.000000
trnal-cag_238	trnal-cag	NC_007115.7	+	61967277	61967359	0.000000	0.000000	0.000000
trnam-cau_147	trnam-cau	NC_007115.7	-	61968243	61968315	0.000000	0.000000	0.000000
trnam-cau_148	trnam-cau	NC_007115.7	-	61969097	61969169	0.000000	0.000000	0.000000
trnal-cag_239	trnal-cag	NC_007115.7	+	61969264	61969346	0.000000	0.000000	0.000000
trnam-cau_149	trnam-cau	NC_007115.7	-	61970230	61970302	0.000000	0.000000	0.000000
trnam-cau_150	trnam-cau	NC_007115.7	-	61971083	61971155	0.000000	0.000000	0.000000
trnal-cag_240	trnal-cag	NC_007115.7	+	61971250	61971332	0.000000	0.000000	0.000000
trnal-cag_241	trnal-cag	NC_007115.7	+	61972105	61972187	0.000000	0.000000	0.000000
trnam-cau_151	trnam-cau	NC_007115.7	-	61972793	61972867	0.000000	0.000000	0.000000
LOC103910853	LOC103910853	NC_007115.7	-	61976756	61979829	0.000000	0.000000	0.000000
trnam-cau_152	trnam-cau	NC_007115.7	-	61984224	61984296	0.000000	0.000000	0.000000
trnal-cag_242	trnal-cag	NC_007115.7	+	61984391	61984473	0.000000	0.000000	0.000000
LOC110439397	LOC110439397	NC_007115.7	+	61991291	61994507	0.026970	0.008500	0.010972
LOC101883440	LOC101883440	NC_007115.7	+	61994511	61999798	0.000000	0.000000	0.000000
trnan-guu_286	trnan-guu	NC_007115.7	-	62002861	62002934	0.000000	0.000000	0.000000
trnak-cuu_268	trnak-cuu	NC_007115.7	-	62003469	62003541	0.000000	0.000000	0.000000
trnak-cuu_269	trnak-cuu	NC_007115.7	-	62008988	62009060	0.000000	0.000000	0.000000
trnan-guu_287	trnan-guu	NC_007115.7	-	62009653	62009726	0.000000	0.000000	0.000000
trnak-cuu_270	trnak-cuu	NC_007115.7	-	62009835	62009907	0.000000	0.000000	0.000000
trnak-cuu_271	trnak-cuu	NC_007115.7	-	62010259	62010331	0.000000	0.000000	0.000000
trnan-guu_288	trnan-guu	NC_007115.7	-	62010924	62010997	0.000000	0.000000	0.000000
trnar-ccu_9	trnar-ccu	NC_007115.7	-	62011108	62011180	0.000000	0.000000	0.000000
trnan-guu_289	trnan-guu	NC_007115.7	-	62012202	62012275	0.000000	0.000000	0.000000
trnak-cuu_272	trnak-cuu	NC_007115.7	-	62012384	62012456	0.000000	0.000000	0.000000
trnan-guu_290	trnan-guu	NC_007115.7	-	62012626	62012699	0.000000	0.000000	0.000000
trnar-ccu_10	trnar-ccu	NC_007115.7	-	62012810	62012882	0.000000	0.000000	0.000000
trnan-guu_291	trnan-guu	NC_007115.7	-	62013904	62013977	0.000000	0.000000	0.000000
trnak-cuu_273	trnak-cuu	NC_007115.7	-	62014086	62014158	0.000000	0.000000	0.000000
trnak-cuu_274	trnak-cuu	NC_007115.7	-	62014934	62015006	0.000000	0.000000	0.000000
trnan-guu_292	trnan-guu	NC_007115.7	-	62015599	62015672	0.000000	0.000000	0.000000
trnar-ccu_11	trnar-ccu	NC_007115.7	-	62015783	62015855	0.000000	0.000000	0.000000
trnan-guu_293	trnan-guu	NC_007115.7	-	62016877	62016950	0.000000	0.000000	0.000000
trnak-cuu_275	trnak-cuu	NC_007115.7	-	62017059	62017131	0.000000	0.000000	0.000000
trnan-guu_294	trnan-guu	NC_007115.7	-	62019005	62019078	0.000000	0.000000	0.000000
trnak-cuu_276	trnak-cuu	NC_007115.7	-	62019187	62019259	0.000000	0.000000	0.000000
trnan-guu_295	trnan-guu	NC_007115.7	-	62020279	62020352	0.000000	0.000000	0.000000
trnak-cuu_277	trnak-cuu	NC_007115.7	-	62020461	62020533	0.000000	0.000000	0.000000
LOC110437783	LOC110437783	NC_007115.7	-	62027546	62038707	0.000000	0.000000	0.000000
trnal-caa_2	trnal-caa	NC_007115.7	+	62072642	62072723	0.000000	0.000000	0.000000
trnai-aau_179	trnai-aau	NC_007115.7	-	62082407	62082480	0.000000	0.000000	0.000000
trnaq-cug_184	trnaq-cug	NC_007115.7	-	62082583	62082654	0.000000	0.000000	0.000000
trnal-uaa_13	trnal-uaa	NC_007115.7	-	62083442	62083514	0.000000	0.000000	0.000000
trnai-aau_180	trnai-aau	NC_007115.7	-	62083603	62083676	0.000000	0.000000	0.000000
trnaq-cug_185	trnaq-cug	NC_007115.7	-	62083779	62083850	0.000000	0.000000	0.000000
trnaf-gaa_134	trnaf-gaa	NC_007115.7	-	62084625	62084697	0.000000	0.000000	0.000000
trnaq-cug_186	trnaq-cug	NC_007115.7	-	62084809	62084880	0.000000	0.000000	0.000000
LOC110439584	LOC110439584	NC_007115.7	-	62086333	62087818	0.147018	0.046337	0.059811
trnak-uuu_235	trnak-uuu	NC_007115.7	+	62090765	62090837	0.000000	0.000000	0.000000
trnas-aga_243	trnas-aga	NC_007115.7	+	62090954	62091035	0.000000	0.000000	0.000000
trnak-uuu_236	trnak-uuu	NC_007115.7	+	62092595	62092667	0.000000	0.000000	0.000000
trnas-aga_244	trnas-aga	NC_007115.7	+	62092786	62092867	0.000000	0.000000	0.000000
trnah-gug_202	trnah-gug	NC_007115.7	+	62093045	62093116	0.000000	0.000000	0.000000
trnak-uuu_237	trnak-uuu	NC_007115.7	+	62093624	62093696	0.000000	0.000000	0.000000
trnas-aga_245	trnas-aga	NC_007115.7	+	62093815	62093896	0.000000	0.000000	0.000000
trnah-gug_203	trnah-gug	NC_007115.7	+	62094074	62094145	0.000000	0.000000	0.000000
trnak-uuu_238	trnak-uuu	NC_007115.7	+	62094653	62094725	0.000000	0.000000	0.000000
trnas-aga_246	trnas-aga	NC_007115.7	+	62094844	62094925	0.000000	0.000000	0.000000
trnah-gug_204	trnah-gug	NC_007115.7	+	62095103	62095174	0.000000	0.000000	0.000000
trnak-uuu_239	trnak-uuu	NC_007115.7	+	62095682	62095754	0.000000	0.000000	0.000000
trnas-aga_247	trnas-aga	NC_007115.7	+	62095873	62095954	0.000000	0.000000	0.000000
trnah-gug_205	trnah-gug	NC_007115.7	+	62096132	62096203	0.000000	0.000000	0.000000
trnak-uuu_240	trnak-uuu	NC_007115.7	+	62096711	62096783	0.000000	0.000000	0.000000
trnas-aga_248	trnas-aga	NC_007115.7	+	62096902	62096983	0.000000	0.000000	0.000000
trnah-gug_206	trnah-gug	NC_007115.7	+	62097161	62097232	0.000000	0.000000	0.000000
trnak-uuu_241	trnak-uuu	NC_007115.7	+	62098955	62099027	0.000000	0.000000	0.000000
trnas-aga_249	trnas-aga	NC_007115.7	+	62099146	62099227	0.000000	0.000000	0.000000
trnah-gug_207	trnah-gug	NC_007115.7	+	62099405	62099476	0.000000	0.000000	0.000000
trnak-uuu_242	trnak-uuu	NC_007115.7	+	62099986	62100058	0.000000	0.000000	0.000000
trnas-aga_250	trnas-aga	NC_007115.7	+	62100177	62100258	0.000000	0.000000	0.000000
trnar-ucu_102	trnar-ucu	NC_007115.7	-	62156152	62156240	0.000000	0.000000	0.000000
trnai-aau_181	trnai-aau	NC_007115.7	-	62156674	62156747	0.000000	0.000000	0.000000
LOC110439588	LOC110439588	NC_007115.7	-	62165006	62165560	0.331204	0.104388	0.134743
si:dkeyp-35e5.9	si:dkeyp-35e5.9	NC_007115.7	+	62185244	62191740	0.065863	0.020759	0.026795
LOC110439597	LOC110439597	NC_007115.7	-	62213215	62213847	1.201162	0.378581	0.488665
si:dkeyp-35e5.5	si:dkeyp-35e5.5	NC_007115.7	-	62214405	62218921	0.868511	0.280293	0.361797
trnat-agu_215	trnat-agu	NC_007115.7	-	62242766	62242839	0.918930	0.289627	0.373845
LOC101884375	LOC101884375	NC_007115.7	-	62251505	62253527	0.000000	0.000000	0.000000
LOC103910874	LOC103910874	NC_007115.7	-	62255774	62256414	0.105362	0.063734	0.082266
LOC103910873	LOC103910873	NC_007115.7	-	62256917	62258795	0.000000	0.000000	0.000000
si:dkeyp-35e5.10	si:dkeyp-35e5.10	NC_007115.7	+	62263440	62269576	0.123647	0.038971	0.050303
LOC101884462	LOC101884462	NC_007115.7	-	62296206	62297904	0.809147	0.255026	0.329182
trnas-acu_9	trnas-acu	NC_007115.7	-	62320098	62320179	0.000000	0.000000	0.000000
trnak-uuu_243	trnak-uuu	NC_007115.7	+	62322829	62322901	0.000000	0.000000	0.000000
trnas-cga_30	trnas-cga	NC_007115.7	+	62323020	62323101	0.000000	0.000000	0.000000
trnah-gug_208	trnah-gug	NC_007115.7	+	62324307	62324378	0.000000	0.000000	0.000000
trnas-uga_99	trnas-uga	NC_007115.7	+	62325077	62325158	0.000000	0.000000	0.000000
trnas-uga_100	trnas-uga	NC_007115.7	+	62326106	62326187	0.000000	0.000000	0.000000
trnah-gug_209	trnah-gug	NC_007115.7	+	62326366	62326437	0.000000	0.000000	0.000000
LOC101884520	LOC101884520	NC_007115.7	-	62329842	62405946	0.924652	0.291431	0.376173
znf1079	znf1079	NC_007115.7	+	62340345	62342473	0.286903	0.090426	0.116720
trnas-gcu_197	trnas-gcu	NC_007115.7	-	62387895	62387976	0.000000	0.000000	0.000000
LOC103910872	LOC103910872	NC_007115.7	+	62390567	62392656	0.000000	0.000000	0.000000
LOC110439582	LOC110439582	NC_007115.7	+	62392674	62397554	0.052073	0.017150	0.022136
trnas-uga_101	trnas-uga	NC_007115.7	+	62402456	62402537	0.000000	0.000000	0.000000
trnak-uuu_244	trnak-uuu	NC_007115.7	+	62403301	62403373	0.000000	0.000000	0.000000
trnas-uga_102	trnas-uga	NC_007115.7	+	62403492	62403573	0.000000	0.000000	0.000000
LOC110439398	LOC110439398	NC_007115.7	-	62408729	62413880	0.098914	0.031176	0.040241
LOC101883330	LOC101883330	NC_007115.7	+	62461165	62463338	0.172293	0.054303	0.070093
