Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
zgc:109934	zgc:109934	NC_007114.7	+	32118670	32120354	61.794548	22.198774	32.290340
LOC558816	LOC558816	NC_007114.7	+	32129478	32131088	4.707766	1.691195	2.460012
LOC100006428	LOC100006428	NC_007114.7	+	32134881	32136315	10.833217	3.891672	5.660827
zgc:173594	zgc:173594	NC_007114.7	+	32139538	32141083	25.284746	9.083169	13.212379
syt5a	syt5a	NC_007114.7	+	32142396	32151163	0.000000	0.000000	0.000000
tnnt1	tnnt1	NC_007114.7	-	32157140	32171469	0.587023	0.211649	0.307865
pih1d1	pih1d1	NC_007114.7	-	32172534	32180829	12.570615	4.836640	7.035377
LOC100534715	LOC100534715	NC_007114.7	-	32186129	32222092	8.419230	3.055223	4.444128
cpt1cb	cpt1cb	NC_007114.7	-	32228594	32290100	0.599502	0.388581	0.565230
si:dkey-16p21.7	si:dkey-16p21.7	NC_007114.7	-	32293781	32321794	0.274541	0.098625	0.143460
si:dkey-16p21.8	si:dkey-16p21.8	NC_007114.7	-	32325143	32337655	1.028886	0.444145	0.646054
prl	prl	NC_007114.7	+	32341917	32345897	0.000000	0.000000	0.000000
LOC103910269	LOC103910269	NC_007114.7	+	32346129	32347503	0.000000	0.000000	0.000000
prmt1	prmt1	NC_007114.7	-	32356833	32363021	63.853729	22.938503	33.366352
ap2a1	ap2a1	NC_007114.7	+	32365759	32401481	49.456062	18.042471	26.244579
si:ch211-195b15.8	si:ch211-195b15.8	NC_007114.7	+	32403730	32407192	2.967586	1.066061	1.550693
rras	rras	NC_007114.7	+	32410778	32415974	62.311024	22.384310	32.560219
prrg2	prrg2	NC_007114.7	+	32417032	32424303	35.705746	13.954329	20.297970
prr12b	prr12b	NC_007114.7	+	32425153	32458687	1.951562	0.701134	1.019869
si:ch211-195b15.7	si:ch211-195b15.7	NC_007114.7	-	32458722	32472227	0.000000	0.000000	0.000000
LOC100534937	LOC100534937	NC_007114.7	+	32473728	32477290	0.000000	0.000000	0.000000
scaf1	scaf1	NC_007114.7	+	32477638	32490562	17.229879	6.230280	9.062567
trpm4a	trpm4a	NC_007114.7	+	32492402	32518443	40.181751	15.388187	22.383659
LOC100007086	LOC100007086	NC_007114.7	+	32526279	32530819	0.031417	0.013387	0.019473
nosip	nosip	NC_007114.7	+	32532525	32536378	9.779732	4.271696	6.213610
rcn3	rcn3	NC_007114.7	-	32535978	32541105	2.291844	1.251729	1.820765
pax10	pax10	NC_007114.7	+	32553619	32565896	0.078261	0.028114	0.040895
mir150	mir150	NC_007114.7	+	32571309	32571387	0.360759	0.148380	0.215833
si:ch73-248e21.1	si:ch73-248e21.1	NC_007114.7	+	32571919	32583378	3.245930	1.166052	1.696140
tspan4b	tspan4b	NC_007114.7	-	32587010	32596394	5.839653	2.097809	3.051473
si:ch73-248e21.7	si:ch73-248e21.7	NC_007114.7	-	32599812	32603214	5.529797	1.986498	2.889560
si:ch73-248e21.5	si:ch73-248e21.5	NC_007114.7	-	32608018	32612051	4.837260	1.737714	2.527679
unc119.2	unc119.2	NC_007114.7	+	32615713	32619634	0.000000	0.000000	0.000000
mmp25a	mmp25a	NC_007114.7	+	32620952	32629335	0.000000	0.000000	0.000000
srrm2	srrm2	NC_007114.7	+	32631311	32650279	5.794923	2.084540	3.032172
thoc6	thoc6	NC_007114.7	+	32651720	32658430	3.535298	1.270003	1.847347
si:dkey-16l2.16	si:dkey-16l2.16	NC_007114.7	+	32661853	32669220	5.487021	2.163162	3.146535
rnf25	rnf25	NC_007114.7	+	32671146	32680126	12.582921	4.520228	6.575123
kat8	kat8	NC_007114.7	+	32681324	32688592	6.264790	2.250533	3.273625
si:dkey-16l2.17	si:dkey-16l2.17	NC_007114.7	+	32689710	32696409	0.000000	0.000000	0.000000
fus	fus	NC_007114.7	+	32698413	32711280	3.311633	1.224559	1.781244
setd1a	setd1a	NC_007114.7	+	32714083	32742578	2.063958	0.803816	1.169231
hsd3b7	hsd3b7	NC_007114.7	+	32743691	32778250	54.376049	27.658346	40.231834
tbc1d10b	tbc1d10b	NC_007114.7	+	32799962	32805375	3.109203	1.116935	1.624694
mylpfa	mylpfa	NC_007114.7	-	32813048	32818536	0.000000	0.000000	0.000000
zgc:153733	zgc:153733	NC_007114.7	-	32825309	32831971	4.014347	1.442095	2.097671
cd2bp2	cd2bp2	NC_007114.7	+	32832546	32842383	9.825125	3.529530	5.134055
prr14	prr14	NC_007114.7	+	32842722	32855371	3.117420	1.120238	1.629499
si:dkey-16l2.20	si:dkey-16l2.20	NC_007114.7	-	32855157	32859348	1.706668	0.613095	0.891808
zgc:162613	zgc:162613	NC_007114.7	+	32862719	32869760	2.593119	1.312942	1.909806
zgc:113090	zgc:113090	NC_007114.7	-	32870185	32873641	0.888221	0.319080	0.464134
kat7a	kat7a	NC_007114.7	-	32899129	32902144	4.979442	1.788791	2.601975
g6pcb	g6pcb	NC_007114.7	-	32905532	32913020	0.096371	0.034620	0.050358
aoc2	aoc2	NC_007114.7	-	32924186	32927605	179.422989	64.455048	93.756317
nbr1b	nbr1b	NC_007114.7	+	32933717	32952043	23.040316	8.276892	12.039567
casp6l1	casp6l1	NC_007114.7	-	32954169	32958857	19.398384	7.536309	10.962316
casp6	casp6	NC_007114.7	-	32961488	32965842	30.576937	10.984311	15.977779
casp6l2	casp6l2	NC_007114.7	-	32969207	32973528	183.981720	69.561859	101.184692
LOC560447	LOC560447	NC_007114.7	-	32975641	32984066	1.444803	0.519024	0.754972
LOC101886073	LOC101886073	NC_007114.7	-	32987611	32996694	0.587777	0.211150	0.307139
LOC110439311	LOC110439311	NC_007114.7	-	33005912	33035093	0.000000	0.000000	0.000000
rarab	rarab	NC_007114.7	-	33065602	33259658	8.033822	3.494986	5.083807
LOC103910272	LOC103910272	NC_007114.7	+	33193357	33194715	0.000000	0.000000	0.000000
hspb9	hspb9	NC_007114.7	+	33300538	33301196	0.000000	0.000000	0.000000
pyya	pyya	NC_007114.7	+	33340939	33344780	0.000000	0.000000	0.000000
mpp2a	mpp2a	NC_007114.7	+	33345348	33379592	0.015230	0.021301	0.030985
wu:fb63c12	wu:fb63c12	NC_007114.7	-	33389023	33395422	274.109558	98.469795	143.234177
abi3a	abi3a	NC_007114.7	-	33395942	33417972	19.053152	8.235369	11.979169
ccdc103	ccdc103	NC_007114.7	-	33420219	33422734	0.271692	0.097601	0.141971
rpl23	rpl23	NC_007114.7	-	33423986	33427583	6708.474121	2409.919678	3505.469727
si:dkey-283b1.7	si:dkey-283b1.7	NC_007114.7	-	33433292	33438010	0.000000	0.000000	0.000000
gtpbp1	gtpbp1	NC_007114.7	+	33440554	33459764	23.756252	9.403187	13.677877
sgsm3	sgsm3	NC_007114.7	-	33461075	33494207	11.200328	4.185182	6.087767
LOC796777	LOC796777	NC_007114.7	-	33566089	33729537	0.058231	0.020919	0.030428
LOC103910274	LOC103910274	NC_007114.7	+	33739733	33758740	7.190999	4.255401	6.189907
ier2a	ier2a	NC_007114.7	+	33761549	33762727	41.513992	14.913285	21.692867
cacna1aa	cacna1aa	NC_007114.7	-	33768959	33903004	0.428995	0.194525	0.282956
alkbh7	alkbh7	NC_007114.7	+	33918510	33922150	20.599573	7.400091	10.764174
gtf2f1	gtf2f1	NC_007114.7	-	33922061	33941319	22.203163	7.976157	11.602118
ighd	ighd	NC_007114.7	-	33949450	33960902	0.323982	0.116386	0.169295
LOC103910279	LOC103910279	NC_007114.7	-	33965576	34107642	11.631233	14.345048	20.866306
LOC101886979	LOC101886979	NC_007114.7	-	33994558	33997846	0.000000	0.000000	0.000000
LOC103910278	LOC103910278	NC_007114.7	+	34023991	34026283	5.287691	1.899525	2.763049
LOC108182832	LOC108182832	NC_007114.7	-	34048169	34048653	0.000000	0.000000	0.000000
LOC110439312	LOC110439312	NC_007114.7	-	34050922	34051421	0.000000	0.000000	0.000000
LOC110439313	LOC110439313	NC_007114.7	-	34052367	34052852	0.000000	0.000000	0.000000
LOC110439314	LOC110439314	NC_007114.7	-	34053594	34054072	0.002046	0.000735	0.001069
ighv2-1	ighv2-1	NC_007114.7	-	34061382	34061935	0.000000	0.000000	0.000000
LOC110439243	LOC110439243	NC_007114.7	-	34069093	34069640	0.000000	0.000000	0.000000
LOC110439315	LOC110439315	NC_007114.7	-	34071947	34072446	0.000000	0.000000	0.000000
LOC103910276	LOC103910276	NC_007114.7	-	34081840	34082308	0.000000	0.000000	0.000000
LOC101886731	LOC101886731	NC_007114.7	-	34088810	34089301	0.000000	0.000000	0.000000
ighv4-6	ighv4-6	NC_007114.7	-	34092407	34092891	0.000000	0.000000	0.000000
ighv5-4	ighv5-4	NC_007114.7	-	34094711	34095265	0.000000	0.000000	0.000000
ighv4-5	ighv4-5	NC_007114.7	-	34096505	34098725	0.472033	0.169571	0.246658
ighv5-2	ighv5-2	NC_007114.7	-	34100264	34102061	0.000000	0.000000	0.000000
LOC110437836	LOC110437836	NC_007114.7	-	34106038	34106471	0.000000	0.000000	0.000000
ighv4-3	ighv4-3	NC_007114.7	-	34107159	34107647	0.000000	0.000000	0.000000
ighv4-2	ighv4-2	NC_007114.7	-	34113402	34115504	0.000000	0.000000	0.000000
aldh3b1	aldh3b1	NC_007114.7	+	34120184	34128952	1.439257	0.518333	0.753967
clpp	clpp	NC_007114.7	-	34129510	34136372	29.400169	10.561574	15.362867
si:dkey-204f11.64	si:dkey-204f11.64	NC_007114.7	+	34140487	34147100	41.319424	14.843390	21.591196
carm1	carm1	NC_007114.7	+	34149267	34172214	18.626909	7.186349	10.453264
yipf2	yipf2	NC_007114.7	-	34173211	34180519	42.540291	20.483471	29.795261
zgc:110046	zgc:110046	NC_007114.7	+	34180970	34182590	14.362349	5.159461	7.504952
mir181c	mir181c	NC_007114.7	+	34197694	34197771	0.000000	0.000000	0.000000
LOC110437824	LOC110437824	NC_007114.7	+	34210479	34211432	0.000000	0.000000	0.000000
LOC103910280	LOC103910280	NC_007114.7	+	34212368	34216913	1.172949	0.421365	0.612917
slc25a23b	slc25a23b	NC_007114.7	+	34220194	34231082	20.975426	10.103048	14.695896
znf207a	znf207a	NC_007114.7	+	34234021	34245025	49.701721	18.955759	27.573051
LOC108182890	LOC108182890	NC_007114.7	+	34249052	34253969	0.126354	0.045391	0.066025
tnrc6c1	tnrc6c1	NC_007114.7	-	34258755	34338001	4.895507	1.903369	2.768641
sept9a	sept9a	NC_007114.7	-	34455322	34526632	30.193829	10.846684	15.777589
si:ch211-165d12.4	si:ch211-165d12.4	NC_007114.7	-	34587988	34592882	32.037411	11.508965	16.740940
nmrk1	nmrk1	NC_007114.7	-	34587988	34599967	31.616697	18.118889	26.355736
zgc:163143	zgc:163143	NC_007114.7	-	34601829	34613101	2.484315	0.982779	1.429550
tac4	tac4	NC_007114.7	-	34623564	34624692	0.000000	0.000000	0.000000
znfl1	znfl1	NC_007114.7	-	34653623	34655008	0.067625	0.024293	0.035337
dlx4a	dlx4a	NC_007114.7	+	34670057	34681422	0.246914	0.088700	0.129023
dusp3b	dusp3b	NC_007114.7	+	34683147	34688214	0.000000	0.000000	0.000000
thraa	thraa	NC_007114.7	-	34697276	34754126	8.265121	4.569178	6.646327
nsfa	nsfa	NC_007114.7	-	34766987	34801076	0.516957	0.190780	0.277509
psmd11a	psmd11a	NC_007114.7	-	34801999	34816901	15.231041	5.471525	7.958881
cdk5r1a	cdk5r1a	NC_007114.7	+	34820219	34823324	0.090501	0.080232	0.116705
itga3a	itga3a	NC_007114.7	+	34846173	34917249	45.475662	17.154776	24.953337
ca10b	ca10b	NC_007114.7	+	34918640	34981461	6.614981	2.820597	4.102841
smarce1	smarce1	NC_007114.7	+	34985856	34994988	92.655785	34.519814	50.212524
prkcbb	prkcbb	NC_007114.7	+	35005703	35266057	5.922473	3.152700	4.585918
cacng3b	cacng3b	NC_007114.7	+	35298168	35375836	0.036425	0.013085	0.019034
rbbp6	rbbp6	NC_007114.7	+	35406137	35421194	21.590200	9.677944	14.077538
tnrc6a	tnrc6a	NC_007114.7	+	35531069	35531511	66.261848	23.803585	34.624699
ndufab1b	ndufab1b	NC_007114.7	-	35535978	35541378	184.677979	66.970551	97.415375
rpusd1	rpusd1	NC_007114.7	+	35542046	35550978	3.554261	1.504782	2.188856
dctn5	dctn5	NC_007114.7	-	35550870	35554801	23.964182	8.608777	12.522327
gng13b	gng13b	NC_007114.7	-	35589212	35602215	4.398176	1.579980	2.298238
traf7	traf7	NC_007114.7	+	35608457	35637229	13.841936	7.181031	10.445528
caskin1	caskin1	NC_007114.7	-	35641630	35801205	0.666926	0.245933	0.357735
crlf3	crlf3	NC_007114.7	+	35812049	35847317	27.533213	9.890898	14.387300
suz12a	suz12a	NC_007114.7	-	35849672	35865795	5.142431	2.108210	3.066602
trnat-cgu	trnat-cgu	NC_007114.7	+	35957266	35957337	0.000000	0.000000	0.000000
mir193a-1	mir193a-1	NC_007114.7	+	35959912	35960010	0.000000	0.000000	0.000000
mir365-2	mir365-2	NC_007114.7	+	35960989	35961086	0.000000	0.000000	0.000000
rab11fip4a	rab11fip4a	NC_007114.7	-	36018098	36115355	0.051706	0.025556	0.037174
LOC110439264	LOC110439264	NC_007114.7	-	36063470	36069293	0.000000	0.000000	0.000000
coil	coil	NC_007114.7	-	36119718	36127239	5.556704	1.996163	2.903620
scpep1	scpep1	NC_007114.7	+	36127318	36135254	115.478409	41.483902	60.342491
engase	engase	NC_007114.7	-	36135787	36152987	9.689561	4.300089	6.254910
si:ch211-234h8.7	si:ch211-234h8.7	NC_007114.7	+	36159097	36169881	32.214710	13.169051	19.155703
csnk1da	csnk1da	NC_007114.7	-	36173203	36210387	44.214634	16.491072	23.987915
dus1l	dus1l	NC_007114.7	+	36222799	36232656	4.286683	1.539927	2.239978
gps1	gps1	NC_007114.7	-	36234059	36246894	42.336010	17.684977	25.724569
rac3a	rac3a	NC_007114.7	-	36248851	36259930	0.000000	0.000000	0.000000
prkar1aa	prkar1aa	NC_007114.7	-	36262591	36272761	59.012554	21.255125	30.917707
zgc:86896	zgc:86896	NC_007114.7	+	36275672	36284070	169.595657	63.721451	92.689232
wipi1	wipi1	NC_007114.7	+	36284972	36306404	7.412926	2.746253	3.994700
slc16a6b	slc16a6b	NC_007114.7	+	36313371	36328675	19.082853	7.029552	10.225186
gna13b	gna13b	NC_007114.7	-	36332579	36364903	13.686786	4.916775	7.151941
rgs9a	rgs9a	NC_007114.7	+	36366546	36401994	0.000000	0.000000	0.000000
LOC103908705	LOC103908705	NC_007114.7	+	36398388	36400990	0.000000	0.000000	0.000000
cog1	cog1	NC_007114.7	-	36402707	36419731	8.294828	2.979794	4.334409
si:ch1073-443f11.2	si:ch1073-443f11.2	NC_007114.7	+	36424043	36425851	45.711628	16.892647	24.572044
rogdi	rogdi	NC_007114.7	-	36427988	36440597	36.129799	12.979095	18.879393
glyr1	glyr1	NC_007114.7	-	36441323	36458251	36.377266	14.893342	21.663855
ppl	ppl	NC_007114.7	-	36459789	36481993	41.355236	14.856255	21.609909
si:dkeyp-72e1.9	si:dkeyp-72e1.9	NC_007114.7	+	36496471	36583531	0.000000	0.000000	0.000000
rrn3	rrn3	NC_007114.7	-	36589477	36602655	16.973705	6.465385	9.404551
si:dkeyp-72e1.6	si:dkeyp-72e1.6	NC_007114.7	-	36605144	36606900	153.499420	55.142387	80.210129
pdxdc1	pdxdc1	NC_007114.7	+	36606968	36644776	21.086868	16.484114	23.977793
si:dkeyp-72e1.7	si:dkeyp-72e1.7	NC_007114.7	-	36610325	36612982	2.202482	0.791209	1.150893
gspt1l	gspt1l	NC_007114.7	+	36646170	36664310	238.099197	85.533607	124.417191
nde1	nde1	NC_007114.7	+	36671592	36684388	6.834522	2.455200	3.571335
myh11b	myh11b	NC_007114.7	-	36684454	36708609	10.689979	3.840216	5.585979
abcc1	abcc1	NC_007114.7	+	36713503	36743962	6.895183	2.476992	3.603033
abcc6b.2	abcc6b.2	NC_007114.7	-	36744820	36824257	0.165401	0.160411	0.233333
LOC110439293	LOC110439293	NC_007114.7	-	36756252	36765322	0.000000	0.000000	0.000000
ramp2	ramp2	NC_007114.7	-	36836711	36846538	7.380559	3.087539	4.491136
ezh1	ezh1	NC_007114.7	+	36859602	36892366	9.016926	3.311172	4.816431
cntnap1	cntnap1	NC_007114.7	-	36903625	36945085	0.000000	0.000000	0.000000
LOC103910292	LOC103910292	NC_007114.7	-	36969305	36972117	0.000000	0.000000	0.000000
si:ch211-18i17.2	si:ch211-18i17.2	NC_007114.7	+	36972288	37055052	7.500556	2.694463	3.919367
tubg1	tubg1	NC_007114.7	-	37059806	37082625	8.975015	4.571150	6.649195
retreg3	retreg3	NC_007114.7	+	37083504	37107873	10.328025	3.710190	5.396842
psmc3ip	psmc3ip	NC_007114.7	+	37112714	37135566	2.631814	0.945440	1.375237
mlx	mlx	NC_007114.7	-	37135516	37148607	51.683903	18.740520	27.259964
fmnl1a	fmnl1a	NC_007114.7	+	37197718	37233174	11.954436	4.294454	6.246713
si:ch211-278a6.1	si:ch211-278a6.1	NC_007114.7	-	37233044	37477455	0.991594	0.383846	0.558343
arf2a	arf2a	NC_007114.7	-	37558491	37571601	240.789230	86.499954	125.822845
wnt9b	wnt9b	NC_007114.7	+	37574885	37581620	0.000000	0.000000	0.000000
trnal-caa	trnal-caa	NC_007114.7	+	37590235	37590307	0.000000	0.000000	0.000000
trnaq-cug_11	trnaq-cug	NC_007114.7	+	37599680	37599751	0.000000	0.000000	0.000000
trnaf-gaa_2	trnaf-gaa	NC_007114.7	+	37600007	37600079	0.000000	0.000000	0.000000
trnaa-agc	trnaa-agc	NC_007114.7	-	37600460	37600532	0.000000	0.000000	0.000000
trnaq-cug_12	trnaq-cug	NC_007114.7	+	37600852	37600923	0.000000	0.000000	0.000000
trnai-aau_12	trnai-aau	NC_007114.7	+	37601030	37601103	0.000000	0.000000	0.000000
trnaf-gaa_3	trnaf-gaa	NC_007114.7	+	37601192	37601264	0.000000	0.000000	0.000000
trnaa-agc_1	trnaa-agc	NC_007114.7	-	37601645	37601717	0.000000	0.000000	0.000000
trnaq-cug_13	trnaq-cug	NC_007114.7	+	37602037	37602108	0.000000	0.000000	0.000000
trnai-aau_13	trnai-aau	NC_007114.7	+	37602215	37602288	0.000000	0.000000	0.000000
trnaf-gaa_4	trnaf-gaa	NC_007114.7	+	37602377	37602449	0.000000	0.000000	0.000000
trnaa-agc_2	trnaa-agc	NC_007114.7	-	37602830	37602902	0.000000	0.000000	0.000000
trnaq-cug_14	trnaq-cug	NC_007114.7	+	37603221	37603292	0.000000	0.000000	0.000000
trnaf-gaa_5	trnaf-gaa	NC_007114.7	+	37603548	37603620	0.000000	0.000000	0.000000
trnaa-agc_3	trnaa-agc	NC_007114.7	-	37604001	37604073	0.000000	0.000000	0.000000
trnaq-cug_15	trnaq-cug	NC_007114.7	+	37604393	37604464	0.000000	0.000000	0.000000
trnai-aau_14	trnai-aau	NC_007114.7	+	37604571	37604644	0.000000	0.000000	0.000000
trnaf-gaa_6	trnaf-gaa	NC_007114.7	+	37604733	37604805	0.000000	0.000000	0.000000
trnaa-agc_4	trnaa-agc	NC_007114.7	-	37605186	37605258	0.000000	0.000000	0.000000
trnai-aau_15	trnai-aau	NC_007114.7	+	37605758	37605831	0.000000	0.000000	0.000000
trnaf-gaa_7	trnaf-gaa	NC_007114.7	+	37605920	37605992	0.000000	0.000000	0.000000
trnaa-agc_5	trnaa-agc	NC_007114.7	-	37606373	37606445	0.000000	0.000000	0.000000
trnaq-cug_16	trnaq-cug	NC_007114.7	+	37606765	37606836	0.000000	0.000000	0.000000
trnai-aau_16	trnai-aau	NC_007114.7	+	37606943	37607016	0.000000	0.000000	0.000000
trnaf-gaa_8	trnaf-gaa	NC_007114.7	+	37607105	37607177	0.000000	0.000000	0.000000
trnaa-agc_6	trnaa-agc	NC_007114.7	-	37607558	37607630	0.000000	0.000000	0.000000
trnaq-cug_17	trnaq-cug	NC_007114.7	+	37607950	37608021	0.000000	0.000000	0.000000
trnai-aau_17	trnai-aau	NC_007114.7	+	37608128	37608201	0.000000	0.000000	0.000000
trnaf-gaa_9	trnaf-gaa	NC_007114.7	+	37608290	37608362	0.000000	0.000000	0.000000
trnaa-agc_7	trnaa-agc	NC_007114.7	-	37608743	37608815	0.000000	0.000000	0.000000
trnaf-gaa_10	trnaf-gaa	NC_007114.7	+	37609463	37609535	0.000000	0.000000	0.000000
trnaq-cug_18	trnaq-cug	NC_007114.7	+	37610309	37610380	0.000000	0.000000	0.000000
trnaf-gaa_11	trnaf-gaa	NC_007114.7	+	37610636	37610708	0.000000	0.000000	0.000000
trnaa-agc_8	trnaa-agc	NC_007114.7	-	37611089	37611161	0.000000	0.000000	0.000000
trnaq-cug_19	trnaq-cug	NC_007114.7	+	37611480	37611551	0.000000	0.000000	0.000000
trnaf-gaa_12	trnaf-gaa	NC_007114.7	+	37611807	37611879	0.000000	0.000000	0.000000
trnaa-agc_9	trnaa-agc	NC_007114.7	-	37612260	37612332	0.000000	0.000000	0.000000
trnaq-cug_20	trnaq-cug	NC_007114.7	+	37612652	37612723	0.000000	0.000000	0.000000
trnai-aau_18	trnai-aau	NC_007114.7	+	37612830	37612903	0.000000	0.000000	0.000000
trnaf-gaa_13	trnaf-gaa	NC_007114.7	+	37612992	37613064	0.000000	0.000000	0.000000
trnaa-agc_10	trnaa-agc	NC_007114.7	-	37613445	37613517	0.000000	0.000000	0.000000
trnaq-cug_21	trnaq-cug	NC_007114.7	+	37613838	37613909	0.000000	0.000000	0.000000
trnai-aau_19	trnai-aau	NC_007114.7	+	37614016	37614089	0.000000	0.000000	0.000000
trnaf-gaa_14	trnaf-gaa	NC_007114.7	+	37614178	37614250	0.000000	0.000000	0.000000
trnaa-agc_11	trnaa-agc	NC_007114.7	-	37614631	37614703	0.000000	0.000000	0.000000
trnaq-cug_22	trnaq-cug	NC_007114.7	+	37615022	37615093	0.000000	0.000000	0.000000
trnai-aau_20	trnai-aau	NC_007114.7	+	37615200	37615273	0.000000	0.000000	0.000000
trnaf-gaa_15	trnaf-gaa	NC_007114.7	+	37615362	37615434	0.000000	0.000000	0.000000
trnaq-cug_23	trnaq-cug	NC_007114.7	+	37616209	37616280	0.000000	0.000000	0.000000
trnaf-gaa_16	trnaf-gaa	NC_007114.7	+	37616536	37616608	0.000000	0.000000	0.000000
trnaa-agc_12	trnaa-agc	NC_007114.7	-	37616989	37617061	0.000000	0.000000	0.000000
trnaq-cug_24	trnaq-cug	NC_007114.7	+	37617380	37617451	0.000000	0.000000	0.000000
trnaf-gaa_17	trnaf-gaa	NC_007114.7	+	37617707	37617779	0.000000	0.000000	0.000000
trnaa-agc_13	trnaa-agc	NC_007114.7	-	37618160	37618232	0.000000	0.000000	0.000000
trnaq-cug_25	trnaq-cug	NC_007114.7	+	37618553	37618624	0.000000	0.000000	0.000000
trnaf-gaa_18	trnaf-gaa	NC_007114.7	+	37618880	37618952	0.000000	0.000000	0.000000
trnaa-agc_14	trnaa-agc	NC_007114.7	-	37619333	37619405	0.000000	0.000000	0.000000
trnaq-cug_26	trnaq-cug	NC_007114.7	+	37619724	37619795	0.000000	0.000000	0.000000
trnaf-gaa_19	trnaf-gaa	NC_007114.7	+	37620051	37620123	0.000000	0.000000	0.000000
trnaa-agc_15	trnaa-agc	NC_007114.7	-	37620504	37620576	0.000000	0.000000	0.000000
trnaq-cug_27	trnaq-cug	NC_007114.7	+	37620895	37620966	0.000000	0.000000	0.000000
trnaf-gaa_20	trnaf-gaa	NC_007114.7	+	37621222	37621294	0.000000	0.000000	0.000000
LOC103910304	LOC103910304	NC_007114.7	+	37624544	37627170	0.000000	0.000000	0.000000
LOC110439316	LOC110439316	NC_007114.7	+	37626915	37628677	0.000000	0.000000	0.000000
LOC108182894	LOC108182894	NC_007114.7	-	37634621	37649405	0.093964	0.033755	0.049100
gosr2	gosr2	NC_007114.7	+	37649557	37660860	52.196770	18.750916	27.275082
gpatch8	gpatch8	NC_007114.7	-	37663614	37699992	9.763280	9.812840	14.273760
map3k14a	map3k14a	NC_007114.7	+	37707399	37742600	100.874481	36.237659	52.711304
LOC108182836	LOC108182836	NC_007114.7	-	37715992	37717624	0.000000	0.000000	0.000000
LOC101885143	LOC101885143	NC_007114.7	+	37752746	37754504	0.644134	0.231396	0.336588
si:dkey-260c8.6	si:dkey-260c8.6	NC_007114.7	-	37757506	37759937	1.801494	0.650818	0.946680
LOC100004321	LOC100004321	NC_007114.7	-	37766473	37773984	1.131828	0.416883	0.606398
baxa	baxa	NC_007114.7	-	37776493	37785837	38.301907	13.759391	20.014414
rps11	rps11	NC_007114.7	+	37787275	37789235	4362.965820	1567.330688	2279.839600
si:dkey-260c8.8	si:dkey-260c8.8	NC_007114.7	+	37789945	37806287	0.480758	0.172705	0.251217
asic2	asic2	NC_007114.7	+	37824268	38625952	0.006206	0.110333	0.160490
LOC101885398	LOC101885398	NC_007114.7	-	37967524	37971305	0.116837	0.042203	0.061389
LOC110439297	LOC110439297	NC_007114.7	-	37972493	37973554	0.000000	0.000000	0.000000
LOC103910295	LOC103910295	NC_007114.7	+	38540245	38543612	0.000000	0.000000	0.000000
mpp3a	mpp3a	NC_007114.7	-	38649622	38692953	0.000000	0.000000	0.000000
si:ch211-198m17.1	si:ch211-198m17.1	NC_007114.7	-	38705425	38745593	23.745230	8.541341	12.424234
znf281a	znf281a	NC_007114.7	-	38762886	38784003	3.543463	1.274062	1.853251
si:dkey-106c17.3	si:dkey-106c17.3	NC_007114.7	+	38793486	38859338	0.376812	0.135364	0.196901
si:dkey-106c17.2	si:dkey-106c17.2	NC_007114.7	-	38911161	38918818	1.128345	0.574518	0.835693
LOC103910297	LOC103910297	NC_007114.7	-	38972699	38973350	0.732586	0.263171	0.382808
LOC101885970	LOC101885970	NC_007114.7	-	38974256	38975308	0.000000	0.000000	0.000000
trnai-aau_21	trnai-aau	NC_007114.7	+	39007775	39007848	0.000000	0.000000	0.000000
trnaf-gaa_21	trnaf-gaa	NC_007114.7	+	39007937	39008009	0.000000	0.000000	0.000000
trnaq-cug_28	trnaq-cug	NC_007114.7	+	39008976	39009047	0.000000	0.000000	0.000000
trnaf-gaa_22	trnaf-gaa	NC_007114.7	+	39009302	39009374	0.000000	0.000000	0.000000
trnaa-agc_16	trnaa-agc	NC_007114.7	-	39009952	39010024	0.000000	0.000000	0.000000
trnaq-cug_29	trnaq-cug	NC_007114.7	+	39010343	39010414	0.000000	0.000000	0.000000
trnai-aau_22	trnai-aau	NC_007114.7	+	39010520	39010593	0.000000	0.000000	0.000000
trnaf-gaa_23	trnaf-gaa	NC_007114.7	+	39010682	39010754	0.000000	0.000000	0.000000
trnaa-agc_17	trnaa-agc	NC_007114.7	-	39012617	39012689	0.000000	0.000000	0.000000
trnaq-cug_30	trnaq-cug	NC_007114.7	+	39013516	39013587	0.000000	0.000000	0.000000
trnai-aau_23	trnai-aau	NC_007114.7	+	39013693	39013766	0.000000	0.000000	0.000000
trnaf-gaa_24	trnaf-gaa	NC_007114.7	+	39013855	39013927	0.000000	0.000000	0.000000
trnaa-agc_18	trnaa-agc	NC_007114.7	-	39014504	39014576	0.000000	0.000000	0.000000
trnaq-cug_31	trnaq-cug	NC_007114.7	+	39015405	39015476	0.000000	0.000000	0.000000
trnai-aau_24	trnai-aau	NC_007114.7	+	39015582	39015655	0.000000	0.000000	0.000000
trnaf-gaa_25	trnaf-gaa	NC_007114.7	+	39015744	39015816	0.000000	0.000000	0.000000
trnaa-agc_19	trnaa-agc	NC_007114.7	-	39016393	39016465	0.000000	0.000000	0.000000
trnaq-cug_32	trnaq-cug	NC_007114.7	+	39017293	39017364	0.000000	0.000000	0.000000
